107	0.32958984375
254	0.3291015625
379	0.328857421875
237	0.327880859375
293	0.327880859375
344	0.32763671875
281	0.325439453125
354	0.32470703125
475	0.322998046875
301	0.322509765625
20	0.3212890625
16	0.321044921875
117	0.321044921875
245	0.321044921875
109	0.32080078125
143	0.320556640625
453	0.3203125
249	0.320068359375
174	0.31982421875
401	0.31982421875
352	0.319580078125
398	0.319580078125
74	0.3193359375
396	0.319091796875
106	0.31884765625
330	0.318359375
75	0.318115234375
271	0.318115234375
22	0.31787109375
122	0.31787109375
342	0.31787109375
458	0.31787109375
178	0.317626953125
320	0.3173828125
390	0.31689453125
136	0.31640625
290	0.315673828125
490	0.314697265625
33	0.314453125
121	0.314453125
259	0.31396484375
111	0.313720703125
89	0.3134765625
114	0.3134765625
24	0.31298828125
99	0.312744140625
192	0.3125
221	0.3125
404	0.311767578125
336	0.3115234375
445	0.3115234375
160	0.310791015625
41	0.310546875
269	0.310302734375
473	0.31005859375
26	0.3095703125
18	0.309326171875
23	0.30908203125
383	0.30908203125
410	0.30908203125
450	0.30908203125
397	0.30859375
427	0.307861328125
69	0.307373046875
147	0.306884765625
220	0.306396484375
227	0.30615234375
357	0.305908203125
416	0.305908203125
146	0.3056640625
218	0.305419921875
373	0.305419921875
472	0.30517578125
68	0.3037109375
452	0.302001953125
285	0.301513671875
185	0.30126953125
103	0.298583984375
225	0.295166015625
304	0.294921875
337	0.29345703125
479	0.29296875
130	0.29248046875
277	0.291748046875
162	0.290771484375
92	0.289794921875
140	0.2890625
482	0.2880859375
104	0.287841796875
455	0.28564453125
471	0.285400390625
128	0.284423828125
29	0.283935546875
465	0.28369140625
183	0.283203125
385	0.283203125
54	0.28271484375
345	0.28271484375
28	0.282470703125
32	0.281982421875
317	0.28173828125
369	0.2802734375
338	0.280029296875
142	0.27978515625
52	0.278564453125
384	0.278076171875
105	0.27783203125
359	0.277587890625
267	0.277099609375
94	0.27587890625
200	0.27587890625
378	0.275634765625
97	0.275390625
399	0.275390625
10	0.275146484375
149	0.27490234375
158	0.27490234375
119	0.274658203125
477	0.274658203125
224	0.2744140625
8	0.273681640625
212	0.273681640625
302	0.27294921875
405	0.27294921875
96	0.272705078125
366	0.2724609375
406	0.2724609375
432	0.272216796875
307	0.27099609375
487	0.27099609375
182	0.2705078125
300	0.2705078125
2	0.270263671875
137	0.270263671875
389	0.270263671875
207	0.269775390625
13	0.26953125
50	0.269287109375
283	0.268798828125
331	0.2685546875
305	0.268310546875
426	0.268310546875
363	0.26806640625
341	0.267578125
364	0.267333984375
1	0.266845703125
253	0.266845703125
436	0.266845703125
9	0.2666015625
278	0.2666015625
442	0.2666015625
4	0.266357421875
376	0.266357421875
481	0.266357421875
31	0.26611328125
242	0.26611328125
264	0.26611328125
492	0.26611328125
77	0.265869140625
155	0.265869140625
168	0.265869140625
375	0.265869140625
179	0.265625
335	0.265625
392	0.265625
418	0.265380859375
461	0.265380859375
467	0.265380859375
171	0.26513671875
435	0.26513671875
25	0.264892578125
164	0.264892578125
172	0.264892578125
198	0.264892578125
202	0.264892578125
226	0.264892578125
56	0.2646484375
282	0.2646484375
83	0.26416015625
258	0.26416015625
289	0.26416015625
328	0.26416015625
48	0.263916015625
360	0.263916015625
210	0.263427734375
299	0.263427734375
415	0.263427734375
236	0.26318359375
134	0.262939453125
275	0.262939453125
493	0.262939453125
257	0.2626953125
358	0.2626953125
108	0.26220703125
280	0.26220703125
195	0.261962890625
284	0.261962890625
333	0.261962890625
339	0.261962890625
371	0.261962890625
433	0.261962890625
27	0.26171875
159	0.26171875
438	0.26171875
213	0.261474609375
367	0.261474609375
429	0.261474609375
332	0.26123046875
44	0.260986328125
150	0.2607421875
223	0.2607421875
170	0.260498046875
256	0.260498046875
244	0.26025390625
265	0.26025390625
201	0.260009765625
209	0.260009765625
374	0.260009765625
295	0.259765625
368	0.259765625
421	0.259765625
57	0.259521484375
85	0.259521484375
322	0.259521484375
6	0.259033203125
14	0.259033203125
188	0.259033203125
167	0.258544921875
483	0.258544921875
494	0.258544921875
497	0.258544921875
365	0.2578125
298	0.257568359375
462	0.257568359375
123	0.25732421875
131	0.25732421875
21	0.257080078125
386	0.257080078125
86	0.2568359375
273	0.2568359375
403	0.2568359375
45	0.256591796875
76	0.25634765625
287	0.25634765625
380	0.25634765625
464	0.25634765625
70	0.256103515625
71	0.256103515625
234	0.256103515625
252	0.256103515625
126	0.255859375
193	0.255859375
353	0.255615234375
34	0.25537109375
270	0.25537109375
73	0.255126953125
145	0.255126953125
186	0.255126953125
372	0.255126953125
391	0.255126953125
417	0.255126953125
460	0.255126953125
47	0.2548828125
243	0.2548828125
251	0.254638671875
294	0.254638671875
340	0.254638671875
476	0.254638671875
312	0.25439453125
356	0.25439453125
395	0.25439453125
81	0.254150390625
63	0.25390625
64	0.25390625
144	0.25390625
261	0.253662109375
148	0.25341796875
297	0.25341796875
474	0.25341796875
161	0.253173828125
347	0.253173828125
449	0.253173828125
36	0.252685546875
60	0.252685546875
219	0.252685546875
263	0.252685546875
87	0.25244140625
17	0.252197265625
12	0.251953125
486	0.251953125
93	0.251708984375
346	0.251708984375
246	0.251220703125
260	0.2509765625
177	0.250732421875
194	0.250732421875
361	0.250244140625
248	0.25
485	0.25
425	0.249755859375
30	0.2496337890625
266	0.2496337890625
321	0.24951171875
334	0.2493896484375
118	0.2489013671875
316	0.248779296875
306	0.2486572265625
127	0.248291015625
135	0.2481689453125
496	0.2481689453125
138	0.248046875
451	0.2479248046875
5	0.247802734375
457	0.247802734375
173	0.2476806640625
495	0.2476806640625
446	0.24755859375
468	0.24755859375
308	0.2474365234375
424	0.2474365234375
0	0.247314453125
400	0.246826171875
49	0.2467041015625
66	0.2464599609375
79	0.246337890625
156	0.2459716796875
437	0.2459716796875
454	0.245849609375
216	0.2457275390625
448	0.2457275390625
196	0.24560546875
447	0.24560546875
230	0.2454833984375
7	0.245361328125
231	0.245361328125
72	0.244873046875
420	0.244873046875
11	0.2447509765625
132	0.2447509765625
229	0.2447509765625
190	0.2445068359375
233	0.2445068359375
315	0.244384765625
152	0.244140625
191	0.244140625
412	0.2440185546875
61	0.2435302734375
80	0.2431640625
206	0.2430419921875
274	0.2430419921875
498	0.2430419921875
46	0.242919921875
241	0.24267578125
491	0.24267578125
296	0.2425537109375
350	0.2425537109375
402	0.242431640625
53	0.2423095703125
381	0.2421875
326	0.241943359375
91	0.24169921875
309	0.24169921875
444	0.241455078125
303	0.2412109375
129	0.2410888671875
394	0.24072265625
268	0.2406005859375
217	0.2401123046875
228	0.2401123046875
40	0.239990234375
489	0.2398681640625
197	0.2396240234375
62	0.239501953125
157	0.239501953125
343	0.239501953125
163	0.2391357421875
199	0.2391357421875
95	0.2388916015625
120	0.2388916015625
255	0.23876953125
313	0.23828125
484	0.23828125
169	0.2381591796875
327	0.2379150390625
112	0.23779296875
101	0.2376708984375
419	0.2374267578125
439	0.2371826171875
211	0.2369384765625
238	0.2369384765625
250	0.23681640625
430	0.23681640625
370	0.2366943359375
88	0.2364501953125
422	0.2364501953125
247	0.2362060546875
272	0.236083984375
311	0.2357177734375
407	0.2357177734375
154	0.235595703125
42	0.2353515625
84	0.2353515625
110	0.2352294921875
318	0.2349853515625
165	0.23486328125
388	0.2347412109375
348	0.2344970703125
478	0.234375
203	0.234130859375
469	0.234130859375
180	0.23388671875
181	0.2337646484375
428	0.2337646484375
58	0.2335205078125
43	0.2333984375
184	0.2333984375
325	0.2333984375
413	0.2333984375
463	0.2333984375
175	0.2332763671875
329	0.2332763671875
362	0.2332763671875
133	0.2330322265625
19	0.23291015625
349	0.2322998046875
414	0.2322998046875
215	0.232177734375
431	0.232177734375
141	0.23193359375
262	0.2318115234375
37	0.2315673828125
351	0.2313232421875
38	0.2310791015625
214	0.2308349609375
100	0.230712890625
456	0.2305908203125
443	0.230224609375
15	0.2301025390625
78	0.22998046875
204	0.22998046875
39	0.2298583984375
124	0.2294921875
377	0.2294921875
240	0.2293701171875
67	0.229248046875
113	0.229248046875
115	0.22900390625
319	0.22900390625
382	0.22900390625
323	0.2288818359375
409	0.2288818359375
499	0.2288818359375
116	0.2281494140625
65	0.22802734375
440	0.2279052734375
151	0.227783203125
232	0.227783203125
434	0.227783203125
90	0.2275390625
239	0.2274169921875
286	0.2271728515625
176	0.2269287109375
276	0.226806640625
291	0.2264404296875
189	0.226318359375
480	0.226318359375
355	0.2259521484375
408	0.2259521484375
153	0.2257080078125
55	0.2254638671875
411	0.2254638671875
139	0.22509765625
423	0.2249755859375
279	0.224609375
187	0.224365234375
166	0.2242431640625
470	0.22412109375
35	0.2239990234375
387	0.2235107421875
488	0.223388671875
82	0.2222900390625
288	0.220947265625
441	0.2205810546875
102	0.21875
98	0.2177734375
292	0.2174072265625
314	0.217041015625
466	0.217041015625
459	0.2169189453125
51	0.216552734375
125	0.2138671875
222	0.21240234375
235	0.2122802734375
208	0.2119140625
324	0.20849609375
205	0.2069091796875
59	0.20654296875
3	0.2037353515625
393	0.19873046875
310	0.1971435546875
